filepath,label,label_idx
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Enfermedad-Roya/C8P24H2_jpg.rf.1a4fc8d20b8d929c60259bad5234784b.jpg,Enfermedad-Roya,1
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Sanas/193_jpg.rf.70cb9771097ec20ba020f6d5696a5489.jpg,Sanas,0
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Enfermedad-Roya/1487_jpg.rf.18edfe9437c261354e873c799067e479.jpg,Enfermedad-Roya,1
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Sanas/C2P27H1_jpg.rf.4404a5c558f5c7846cd8e63fa71bc216.jpg,Sanas,0
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Enfermedad-Roya/name81_jpg.rf.c4e8c6ecb29914fdfa69daf0bb42a9c7.jpg,Enfermedad-Roya,1
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Sanas/1289_jpg.rf.e904ed8ecc6b13e4ac5fa173ef512fd8.jpg,Sanas,0
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Sanas/C8P31H1_jpg.rf.cbb918bb3bfa9d4856dae4adabd43029.jpg,Sanas,0
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Sanas/188_jpg.rf.0fe532bf75dc882506eb0ca58af5394b.jpg,Sanas,0
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Sanas/C8P31E1_jpg.rf.ed9475f89a5af8ea09fcd60b807020c0.jpg,Sanas,0
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Sanas/C3P39H1_jpg.rf.7036892de51872f4040d020f07dd102a.jpg,Sanas,0
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Enfermedad-Roya/180_jpg.rf.ca6e29a3209a90acdd1a863e925a206b.jpg,Enfermedad-Roya,1
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Enfermedad-Roya/C12P30H2_jpg.rf.5f3ce280554cfde171518ebf44f9d859.jpg,Enfermedad-Roya,1
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Enfermedad-Roya/C8P37E2_jpg.rf.8a50f6c0f1ee781f249644ce348c71d5.jpg,Enfermedad-Roya,1
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Enfermedad-Roya/C2P27H2_jpg.rf.d67c445aeca991e1ea55842c21b92a28.jpg,Enfermedad-Roya,1
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Sanas/C5P37E2_jpg.rf.938c816b33dd42841ff395a8a57aa61c.jpg,Sanas,0
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Enfermedad-Roya/C8P3E1_jpg.rf.3f2b0fb5bc9c208cf4df2fe509341031.jpg,Enfermedad-Roya,1
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Enfermedad-Roya/C1P10E2_jpg.rf.bcddb1d12728fd44080a9e1f98a71056.jpg,Enfermedad-Roya,1
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Enfermedad-Roya/C4P26E2_jpg.rf.7bc540b9b55a1456284a6c81ad771a1d.jpg,Enfermedad-Roya,1
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Enfermedad-Roya/C9P15H1_jpg.rf.c005c48618878e65251c1409587ee08d.jpg,Enfermedad-Roya,1
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Enfermedad-Roya/C4P1H2_jpg.rf.e9f4be25bb2e5b33b0b2c6619891c808.jpg,Enfermedad-Roya,1
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Sanas/1211_jpg.rf.f580c03605f0d97e76a4c4e6dde8cf98.jpg,Sanas,0
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Enfermedad-Roya/C3P9E2_jpg.rf.b0b3cde88872ac906be0bc23e92b1823.jpg,Enfermedad-Roya,1
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Enfermedad-Roya/1577_jpg.rf.f6075df376ef4ccf1100e062775a0ed5.jpg,Enfermedad-Roya,1
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Sanas/C1P2H1_jpg.rf.4b0ea1e65a812756cd5d406e1c425919.jpg,Sanas,0
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Enfermedad-Roya/C9P37E1_jpg.rf.80a0e94446256f64d3f825c1cf26e0fa.jpg,Enfermedad-Roya,1
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Enfermedad-Roya/C3P13E2_jpg.rf.f04fbce181292ca9fa9ddf000a865799.jpg,Enfermedad-Roya,1
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Enfermedad-Roya/1622_jpg.rf.657238bfce16adf59c248ae292b40724.jpg,Enfermedad-Roya,1
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Enfermedad-Roya/1645_jpg.rf.5d203f17b1c72b2adb83f35c93d88b8a.jpg,Enfermedad-Roya,1
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Sanas/692_jpg.rf.6c09705aa5cce53095fad452beb9d2f7.jpg,Sanas,0
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Sanas/C5P10H2_jpg.rf.3b8d9a7deb7af6978ec6b550095dcbd4.jpg,Sanas,0
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Sanas/C7P20E1_jpg.rf.301fdc4ac2071a18a51592217fe2822d.jpg,Sanas,0
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Enfermedad-Roya/name99_jpg.rf.27055106d4dac7349d62b358377ddebf.jpg,Enfermedad-Roya,1
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Sanas/1417_jpg.rf.27c15972f9fb5c5497df97e912102788.jpg,Sanas,0
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Enfermedad-Roya/name241_jpg.rf.574d99b48d820186bc54d75f3797b475.jpg,Enfermedad-Roya,1
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Enfermedad-Roya/C9P29E1_jpg.rf.30da70c32e3b0f69059753c8c640c5aa.jpg,Enfermedad-Roya,1
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Enfermedad-Roya/name72_jpg.rf.1b360b1a8aa9ec03686f1e9cdbb59b15.jpg,Enfermedad-Roya,1
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Sanas/1065_jpg.rf.c442a633db32a7fbfdff4f208110e959.jpg,Sanas,0
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Enfermedad-Roya/name52_jpg.rf.0d8b94bc1d86e16eacf4d4c874d89210.jpg,Enfermedad-Roya,1
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Sanas/C2P23H2_jpg.rf.7dbbd7373c37e1d1d81ee487dce31837.jpg,Sanas,0
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Sanas/C12P9H1_jpg.rf.c06e2dd240fc2d65173fff311d027ede.jpg,Sanas,0
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Enfermedad-Roya/C1P28E2_jpg.rf.e787bda49a27c7ccc130d90b451f1bff.jpg,Enfermedad-Roya,1
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Sanas/13_jpg.rf.41284e819f72b49cd9cc31f791243932.jpg,Sanas,0
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Sanas/C7P9H2_jpg.rf.8e559847844cf6140eec415a7faa12cb.jpg,Sanas,0
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Sanas/C10P13E1_jpg.rf.916f39de8949c24ef9a3c4da0e9a3bae.jpg,Sanas,0
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Enfermedad-Roya/C4P32E2_jpg.rf.2ce7f7d6d01c59aa08a7d7290304a55c.jpg,Enfermedad-Roya,1
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Enfermedad-Roya/name33_jpg.rf.1f2e5e4f668b8452dc80cde1a8a51cab.jpg,Enfermedad-Roya,1
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Sanas/C5P16E1_jpg.rf.3c14a415c607a07ce8f56716fef34c3e.jpg,Sanas,0
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Sanas/C9P25E2_jpg.rf.06a428fbfe18818403186507cfaba797.jpg,Sanas,0
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Sanas/C11P12H1_jpg.rf.f5c61862d501aba0fa37b3988ccb5584.jpg,Sanas,0
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Sanas/8_jpg.rf.c4594e06fa846c762b862e365c0cc9b8.jpg,Sanas,0
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Sanas/C8P26E1_jpg.rf.0858d7fecb1a68e71bd5f6a8ee1f25a3.jpg,Sanas,0
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Enfermedad-Roya/C10P34H2_jpg.rf.6a3847e70c5492d6fc06266d84868fdd.jpg,Enfermedad-Roya,1
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Sanas/C2P10E1_jpg.rf.13c17d055ddd6ff596d8e7d96fd113ab.jpg,Sanas,0
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Sanas/C9P17E2_jpg.rf.f165dc3cbfddc9a69166a1f86470e7be.jpg,Sanas,0
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Enfermedad-Roya/1555_jpg.rf.797f0478c14e5fbc7b5c7d973bf84ce4.jpg,Enfermedad-Roya,1
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Sanas/C1P12E1_jpg.rf.7b39d2e906d06abba961451cf249cfc5.jpg,Sanas,0
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Sanas/C9P37E2_jpg.rf.fdb8d954bafabea4f1bca41c5b67b3e2.jpg,Sanas,0
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Sanas/C8P1E2_jpg.rf.1725c65a4cbfbca34954cc03660b89b3.jpg,Sanas,0
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Sanas/C12P3H1_jpg.rf.e83f83438fdb57dbe8a9f9b25d94f451.jpg,Sanas,0
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Enfermedad-Roya/1504_jpg.rf.43445b29abc4cf327b25ecbea1c4cdab.jpg,Enfermedad-Roya,1
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Enfermedad-Roya/1472_jpg.rf.572306c73adc4371423be81ba79641d0.jpg,Enfermedad-Roya,1
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Enfermedad-Roya/1610_jpg.rf.fdac6bff0a92734b00ceade857bfda76.jpg,Enfermedad-Roya,1
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Enfermedad-Roya/name197_jpg.rf.6b0d3c8b43c71032957c6aab062692b4.jpg,Enfermedad-Roya,1
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Enfermedad-Roya/C11P6H2_jpg.rf.c43410c9f0b020d14bf3c3dfe912d222.jpg,Enfermedad-Roya,1
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Enfermedad-Roya/C8P12E1_jpg.rf.86761dadac261963776cfc666d478b70.jpg,Enfermedad-Roya,1
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Enfermedad-Roya/C6P21E1_jpg.rf.eae0debf3672eff96809af895f348fda.jpg,Enfermedad-Roya,1
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Sanas/C3P5E1_jpg.rf.1335e5b6d4b02e8bd4f7d35b485bb414.jpg,Sanas,0
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Enfermedad-Roya/C8P26E2_jpg.rf.c145b86556cabf49b5e771a8575ca289.jpg,Enfermedad-Roya,1
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Sanas/1007_jpg.rf.7d824f9ba783b9530c4b72dc428f75f2.jpg,Sanas,0
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Sanas/1367_jpg.rf.5b2d1ef80ad232757e0d9ad2c90d9660.jpg,Sanas,0
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Enfermedad-Roya/1465_jpg.rf.12bddb48ccf0c34e6a439513850722a0.jpg,Enfermedad-Roya,1
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Sanas/C7P3H2_jpg.rf.c397865ae92580452484f05ff4bfb1cf.jpg,Sanas,0
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Enfermedad-Roya/C10P24H2_jpg.rf.805fe12eaae86414f1b2b3133850254c.jpg,Enfermedad-Roya,1
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Enfermedad-Roya/name78_jpg.rf.aa40dc883eeccda6d8506aa2c1b528d8.jpg,Enfermedad-Roya,1
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Sanas/1038_jpg.rf.e4e4e0bc46f54ebeed41d6d8a8b75076.jpg,Sanas,0
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Sanas/C10P12E1_jpg.rf.9c954b4ba0d9016357bf6dd05c391f8f.jpg,Sanas,0
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Enfermedad-Roya/C12P25H2_jpg.rf.c7d2515fa37b3614d5ff6d7f409dbc10.jpg,Enfermedad-Roya,1
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Enfermedad-Roya/896_jpg.rf.23f8af25a21fb2145e266f02ecdd23f3.jpg,Enfermedad-Roya,1
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Enfermedad-Roya/C1P3E2_jpg.rf.6df8ff77900ec63e8cdb22f5dc2ea226.jpg,Enfermedad-Roya,1
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Enfermedad-Roya/1490_jpg.rf.18b0b0434e0680f66fdbf7d0d17c3d0b.jpg,Enfermedad-Roya,1
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Enfermedad-Roya/1580_jpg.rf.8779c8e4b00094aa119c3ab378f19c32.jpg,Enfermedad-Roya,1
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Enfermedad-Roya/884_jpg.rf.3abc70be9903d948d8ffcccf31a1f6d6.jpg,Enfermedad-Roya,1
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Sanas/C10P33H1_jpg.rf.7ec93f5b70f81d70ac0e9752faddac5a.jpg,Sanas,0
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Enfermedad-Roya/C3P32E2_jpg.rf.3dec2eb597e05b04ff5cebf57406b11d.jpg,Enfermedad-Roya,1
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Sanas/C10P21E1_jpg.rf.28e4e622113ba1837a9eab663b333467.jpg,Sanas,0
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Enfermedad-Roya/1123_jpg.rf.969133a938aee748e904083f7bbad8aa.jpg,Enfermedad-Roya,1
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Enfermedad-Roya/C5P11E1_jpg.rf.aa1d91b7def3a9d0e3c8d7c4fa9a15f8.jpg,Enfermedad-Roya,1
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Sanas/C8P16E2_jpg.rf.4a333d791862afd15d9d9f5eae981446.jpg,Sanas,0
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Enfermedad-Roya/C1P30H2_jpg.rf.e2941cb7ee12aafeccf1a14f93a44d39.jpg,Enfermedad-Roya,1
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Sanas/1383_jpg.rf.1aded4337235fa536a829af658e215c1.jpg,Sanas,0
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Enfermedad-Roya/1619_jpg.rf.63329bdf90fad2b692ff8e9c21f3c3bc.jpg,Enfermedad-Roya,1
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Enfermedad-Roya/C6P10E2_jpg.rf.5229ca0d1bbeaa3cd0b47011ff77162f.jpg,Enfermedad-Roya,1
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Enfermedad-Roya/648_jpg.rf.f1314279cedebd8a1be2054c68737f2f.jpg,Enfermedad-Roya,1
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Sanas/C12P18E1_jpg.rf.c9e9db7ea636d28675742017cd1fe15e.jpg,Sanas,0
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Sanas/C4P4H1_jpg.rf.8837cb18fe1416003ff8df1fc11cde21.jpg,Sanas,0
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Sanas/721_jpg.rf.c22a237de14276f613868484ef874c27.jpg,Sanas,0
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Enfermedad-Roya/C6P11H2_jpg.rf.65462d1a1e65b573081860de33bdd1bb.jpg,Enfermedad-Roya,1
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Sanas/C10P30E1_jpg.rf.4ef9f4134857f46a8e413233ed58fd0e.jpg,Sanas,0
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Enfermedad-Roya/1527_jpg.rf.e08af04dfb81de9fe3842ceafc341552.jpg,Enfermedad-Roya,1
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Enfermedad-Roya/C3P21E2_jpg.rf.f1db7cb7e5652aa325ee11fe38587615.jpg,Enfermedad-Roya,1
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Sanas/1067_jpg.rf.8e323702d10e36613996fdcf1f5995a2.jpg,Sanas,0
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Sanas/C1P12H1_jpg.rf.4c1477d1f1ed8311d46df81b6d4a0fa9.jpg,Sanas,0
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Enfermedad-Roya/1556_jpg.rf.d28db7b83f0b6c9bee13d812d5ee06a7.jpg,Enfermedad-Roya,1
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Sanas/C7P9E2_jpg.rf.1f46f989c8d66eb8baadf6f599036732.jpg,Sanas,0
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Enfermedad-Roya/1514_jpg.rf.4e2cc203b2775c6aba14a85b8c0c494c.jpg,Enfermedad-Roya,1
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Enfermedad-Roya/C2P1E1_jpg.rf.f0543d6ad06af744aa1a0857598a77ee.jpg,Enfermedad-Roya,1
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Enfermedad-Roya/1509_jpg.rf.15b3fb585cf42678d4b1f2a6ed0d42d7.jpg,Enfermedad-Roya,1
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Enfermedad-Roya/1254_jpg.rf.0b415fe688b7597e2059725315776bab.jpg,Enfermedad-Roya,1
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Sanas/1288_jpg.rf.9c63286bbbf582a781c25080f46fad15.jpg,Sanas,0
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Sanas/1215_jpg.rf.d1b43bd79e2ab6a03675878750dbc1a5.jpg,Sanas,0
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Enfermedad-Roya/C1P15H2_jpg.rf.0fa5980d268e2c3f0907d31009c804f9.jpg,Enfermedad-Roya,1
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Sanas/C10P3H2_jpg.rf.4c1f9c3a5c22d5f00a1c255d565d803b.jpg,Sanas,0
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Enfermedad-Roya/1636_jpg.rf.8b2d005293a2be4be59360608f3fadb4.jpg,Enfermedad-Roya,1
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Enfermedad-Roya/name189_jpg.rf.8c2a9c3bda6c58726b59a65a9f08aba8.jpg,Enfermedad-Roya,1
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Sanas/C6P27E2_jpg.rf.74338d5541e3e73f57243d1bc86cf7e9.jpg,Sanas,0
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Enfermedad-Roya/171_jpg.rf.adf29307798bc1e1e028940c19992668.jpg,Enfermedad-Roya,1
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Enfermedad-Roya/name109_jpg.rf.e962e025428aca6329ffe05e8405fbde.jpg,Enfermedad-Roya,1
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Enfermedad-Roya/135_jpg.rf.e2bbe4513c2f08a6603ab640bf41e6a0.jpg,Enfermedad-Roya,1
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Sanas/1017_jpg.rf.020b154b750f182b8fc0ced592bccaf2.jpg,Sanas,0
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Enfermedad-Roya/1617_jpg.rf.cd9a77115796cd14494de0a7d868e81e.jpg,Enfermedad-Roya,1
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Sanas/C1P31E1_jpg.rf.4fe9624975fea77ddbc735215547b571.jpg,Sanas,0
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Enfermedad-Roya/name70_jpg.rf.f53767b31002d5fa8fa082ac00ac9e2e.jpg,Enfermedad-Roya,1
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Sanas/C11P30E1_jpg.rf.b6e5f60ae900126bc49ee5b63add4bfe.jpg,Sanas,0
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Enfermedad-Roya/name237_jpg.rf.7346c28415c8f9a47ae2db3cd322f0ee.jpg,Enfermedad-Roya,1
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Sanas/1183_jpg.rf.5fc7e1f96b8e858592ddd87252f45293.jpg,Sanas,0
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Sanas/C6P10H1_jpg.rf.90d64116baa22cc96fa3ac5624a76018.jpg,Sanas,0
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Sanas/C5P7H2_jpg.rf.50dc4128f6382d689d8d378deb21b55b.jpg,Sanas,0
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Sanas/C11P15E1_jpg.rf.a5a56fc6f6676e56930bbdbd0d92b168.jpg,Sanas,0
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Enfermedad-Roya/C2P1H1_jpg.rf.cfce958d371b5ad75a02dd91ef865e7c.jpg,Enfermedad-Roya,1
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Sanas/C8P31H2_jpg.rf.32c7d977905bac70aa44083a460e275c.jpg,Sanas,0
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Enfermedad-Roya/155_jpg.rf.985a20674c93872c3fcf4d750a0a7580.jpg,Enfermedad-Roya,1
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Enfermedad-Roya/C7P28E2_jpg.rf.3ecefe55efad6a3939f50c3dcdcfbff1.jpg,Enfermedad-Roya,1
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Enfermedad-Roya/152_jpg.rf.4b90d42c77383de5b14162bb14bc3bd1.jpg,Enfermedad-Roya,1
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Enfermedad-Roya/C7P40E2_jpg.rf.ff44ef7b53666de0eee5393144306da2.jpg,Enfermedad-Roya,1
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Sanas/1630_jpg.rf.a3b99f0a734b49c3280bddba87884b7d.jpg,Sanas,0
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Sanas/C10P8E1_jpg.rf.d8ece4590ad1d6891ddae037aa4fdb14.jpg,Sanas,0
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Sanas/C9P31E2_jpg.rf.506a898b5796d8b911793a02b471e1fe.jpg,Sanas,0
/kaggle/input/datasets/julianmedinamonje45/coffevision-leaf-cls/Enfermedad-Roya/name6_jpg.rf.a256028a9deb565a40ebc0085c5da48d.jpg,Enfermedad-Roya,1
